, Subscribers,Avg. likes,Avg Views,Avg Commentss,ViewsCategory
568,13500000.0,203.0,7900.0,38.0,0
569,13500000.0,20100.0,241100.0,994.0,1
570,13500000.0,4000.0,178200.0,331.0,1
571,13400000.0,2600.0,859600.0,77.0,1
572,13400000.0,0.0,2246412.5,1200.0,1
573,13400000.0,52300.0,1300000.0,2300.0,1
574,13400000.0,1500.0,297000.0,0.0,1
575,13400000.0,6200.0,113300.0,217.0,1
576,13400000.0,5500.0,475200.0,75.0,1
577,13400000.0,422.0,9200.0,11.0,0
578,13400000.0,44000.0,1200000.0,1400.0,1
579,13300000.0,49300.0,1500000.0,428.0,1
580,13300000.0,24300.0,835100.0,707.0,1
581,13200000.0,2500.0,466400.0,0.0,1
582,13200000.0,1800.0,106400.0,38.0,1
583,13200000.0,13800.0,317400.0,542.0,1
584,13200000.0,89800.0,664200.0,4000.0,1
585,13200000.0,17500.0,1900000.0,446.0,1
586,13200000.0,1100.0,145200.0,0.0,1
587,13200000.0,810600.0,2246412.5,942.0,1
588,13200000.0,465.0,94500.0,0.0,1
589,13200000.0,5900.0,139200.0,484.0,1
590,13200000.0,26400.0,934100.0,0.0,1
591,13200000.0,34200.0,898600.0,2600.0,1
592,13100000.0,51000.0,2100000.0,2700.0,1
593,13100000.0,291.0,12100.0,33.0,0
594,13100000.0,129800.0,2246412.5,2000.0,1
595,13000000.0,28200.0,464200.0,1500.0,1
596,13000000.0,4800.0,484400.0,0.0,1
597,13000000.0,33300.0,1600000.0,3700.0,1
598,13000000.0,11400.0,162800.0,747.0,1
599,13000000.0,136600.0,2246412.5,3100.0,1
600,13000000.0,245200.0,2246412.5,208.0,1
601,13000000.0,4800.0,116600.0,50.0,1
602,13000000.0,5100.0,191000.0,786.0,1
603,13000000.0,29700.0,616400.0,810.0,1
604,13000000.0,338300.0,2246412.5,2800.0,1
605,13000000.0,371.0,14400.0,24.0,0
606,13000000.0,46500.0,419900.0,535.0,1
607,13000000.0,5300.0,50500.0,137.0,1
608,13000000.0,1600.0,111300.0,819.0,1
609,13000000.0,10700.0,393800.0,333.0,1
610,12900000.0,71800.0,539000.0,4200.0,1
611,12900000.0,73.0,8500.0,27.0,0
612,12900000.0,129.0,3600.0,4.0,0
613,12800000.0,3200.0,68400.0,68.0,1
614,12800000.0,125000.0,2246412.5,5000.0,1
615,12800000.0,14700.0,323200.0,318.0,1
616,12800000.0,49700.0,413400.0,8500.0,1
617,12800000.0,2100000.0,2246412.5,1800.0,1
618,12800000.0,58300.0,952500.0,1700.0,1
619,12800000.0,67700.0,2246412.5,8700.0,1
620,12800000.0,63800.0,2100000.0,2800.0,1
621,12800000.0,119.0,6500.0,15.0,0
622,12800000.0,302.0,25100.0,17.0,0
623,12800000.0,44600.0,1200000.0,4000.0,1
624,12800000.0,8000.0,265600.0,194.0,1
625,12800000.0,0.0,97700.0,0.0,1
626,12800000.0,145.0,7600.0,0.0,0
627,12800000.0,39100.0,284000.0,1400.0,1
628,12800000.0,9800.0,341700.0,89.0,1
629,12800000.0,167200.0,1700000.0,5400.0,1
630,12700000.0,272.0,103600.0,0.0,1
631,12700000.0,430800.0,2246412.5,611.0,1
632,12700000.0,475.0,8600.0,10.0,0
633,12700000.0,238.0,6900.0,8.0,0
634,12700000.0,1000.0,45800.0,11.0,0
635,12600000.0,275.0,19000.0,33.0,0
636,12600000.0,3100.0,94500.0,92.0,1
637,12600000.0,1500.0,62000.0,125.0,1
638,12600000.0,0.0,0.0,0.0,0
639,12600000.0,0.0,51600.0,0.0,1
640,12600000.0,2100.0,50300.0,105.0,1
641,12600000.0,15400.0,241100.0,477.0,1
642,12600000.0,14400.0,384900.0,756.0,1
643,12600000.0,1200.0,26600.0,105.0,0
644,12600000.0,7300.0,333700.0,461.0,1
645,12600000.0,625.0,95200.0,0.0,1
646,12600000.0,221.0,17200.0,2.0,0
647,12600000.0,2000.0,22500.0,97.0,0
648,12600000.0,16900.0,356800.0,241.0,1
649,12600000.0,4300.0,44200.0,159.0,0
650,12600000.0,1800.0,29200.0,11.0,0
651,12600000.0,11200.0,986200.0,261.0,1
652,12500000.0,2300.0,164900.0,0.0,1
653,12500000.0,126800.0,522800.0,2400.0,1
654,12500000.0,115400.0,1600000.0,5500.0,1
655,12500000.0,6800.0,1100000.0,0.0,1
656,12500000.0,5400.0,631100.0,0.0,1
657,12500000.0,3500.0,146800.0,19.0,1
658,12500000.0,2400.0,269200.0,36.0,1
659,12400000.0,3500.0,99400.0,122.0,1
660,12400000.0,1300.0,16700.0,51.0,0
661,12400000.0,0.0,4600.0,0.0,0
662,12400000.0,23000.0,637900.0,1300.0,1
663,12400000.0,0.0,2246412.5,0.0,1
664,12400000.0,1300.0,17400.0,36.0,0
665,12400000.0,357300.0,2246412.5,16900.0,1
666,12400000.0,18100.0,165900.0,241.0,1
667,12400000.0,53600.0,939100.0,4200.0,1
668,12400000.0,812.0,42400.0,32.0,0
669,12400000.0,1700.0,82300.0,61.0,1
670,12400000.0,59700.0,892400.0,1900.0,1
671,12400000.0,19100.0,471700.0,690.0,1
672,12400000.0,0.0,37900.0,0.0,0
673,12300000.0,945.0,92600.0,0.0,1
674,12300000.0,42500.0,1400000.0,1000.0,1
675,12300000.0,2400.0,53100.0,19.0,1
676,12300000.0,240800.0,680900.0,186800.0,1
677,12300000.0,5700.0,125100.0,201.0,1
678,12300000.0,34.0,3000.0,5.0,0
679,12200000.0,2200.0,334100.0,0.0,1
680,12200000.0,1400.0,31900.0,34.0,0
681,12200000.0,11100.0,367100.0,278.0,1
682,12200000.0,87.0,5700.0,10.0,0
683,12200000.0,97600.0,1500000.0,1600.0,1
684,12200000.0,19700.0,337200.0,1100.0,1
685,12200000.0,41.0,3000.0,10.0,0
686,12200000.0,47800.0,1100000.0,2100.0,1
687,12200000.0,2100.0,328400.0,0.0,1
688,12200000.0,12000.0,206200.0,155.0,1
689,12200000.0,1100.0,24700.0,10.0,0
690,12100000.0,36900.0,624800.0,1000.0,1
691,12100000.0,1200.0,83800.0,43.0,1
692,12100000.0,150600.0,2246412.5,116.0,1
693,12100000.0,13500.0,266400.0,643.0,1
694,12100000.0,7400.0,232200.0,440.0,1
695,12100000.0,226300.0,2246412.5,21500.0,1
696,12000000.0,209.0,8900.0,8.0,0
697,12000000.0,122100.0,997300.0,4400.0,1
698,12000000.0,0.0,0.0,0.0,0
699,12000000.0,132.0,46200.0,0.0,0
700,12000000.0,1600.0,175500.0,43.0,1
701,12000000.0,2100.0,66000.0,129.0,1
702,12000000.0,566.0,19400.0,48.0,0
703,12000000.0,71600.0,1300000.0,5100.0,1
704,12000000.0,14000.0,1700000.0,197.0,1
705,12000000.0,62500.0,754300.0,1300.0,1
706,12000000.0,257900.0,2246412.5,855.0,1
707,12000000.0,65400.0,2000000.0,1300.0,1
708,12000000.0,34500.0,419000.0,1700.0,1
709,12000000.0,1700.0,53100.0,143.0,1
710,12000000.0,19900.0,1600000.0,324.0,1
711,12000000.0,28800.0,239100.0,664.0,1
712,12000000.0,7000.0,243400.0,255.0,1
713,12000000.0,11800.0,122200.0,454.0,1
714,11900000.0,0.0,0.0,0.0,0
715,11900000.0,48800.0,1100000.0,1100.0,1
716,11900000.0,1800.0,170700.0,45.0,1
717,11900000.0,3200.0,244200.0,224.0,1
718,11900000.0,20200.0,161800.0,1000.0,1
719,11900000.0,86.0,4400.0,3.0,0
720,11900000.0,0.0,6200.0,7.0,0
721,11900000.0,186900.0,2246412.5,2500.0,1
722,11800000.0,252700.0,2246412.5,11100.0,1
723,11800000.0,0.0,72100.0,93.0,1
724,11800000.0,6100.0,140300.0,278.0,1
725,11800000.0,220900.0,2246412.5,6300.0,1
726,11800000.0,0.0,0.0,0.0,0
727,11800000.0,2900.0,374600.0,99.0,1
728,11800000.0,33600.0,2200000.0,1200.0,1
729,11800000.0,42200.0,865300.0,3000.0,1
730,11800000.0,1100.0,122600.0,0.0,1
731,11800000.0,1300.0,54100.0,0.0,1
732,11800000.0,7300.0,115500.0,307.0,1
733,11800000.0,5200.0,107900.0,22.0,1
734,11800000.0,61800.0,2246412.5,1700.0,1
735,11800000.0,0.0,2246412.5,27400.0,1
736,11800000.0,25.0,1900.0,1.0,0
737,11700000.0,23.0,2400.0,5.0,0
738,11700000.0,2900.0,210500.0,71.0,1
739,11700000.0,37200.0,520200.0,37.0,1
740,11700000.0,269.0,3500.0,8.0,0
741,11700000.0,987.0,179600.0,0.0,1
742,11700000.0,8200.0,2246412.5,0.0,1
743,11700000.0,1700.0,29800.0,95.0,0
744,11700000.0,0.0,2246412.5,30600.0,1
745,11600000.0,10100.0,84500.0,206.0,1
746,11600000.0,3700.0,167200.0,308.0,1
747,11600000.0,332.0,7800.0,3.0,0
748,11600000.0,9100.0,131200.0,207.0,1
749,11600000.0,2400.0,39500.0,160.0,0
750,11600000.0,541700.0,2246412.5,614.0,1
751,11600000.0,45.0,5000.0,2.0,0
752,11600000.0,5400.0,202000.0,167.0,1
753,11600000.0,2200.0,276600.0,0.0,1
754,11600000.0,30100.0,1800000.0,6100.0,1
755,11600000.0,9600.0,147300.0,143.0,1
756,11500000.0,799.0,27100.0,52.0,0
757,11500000.0,207.0,17000.0,0.0,0
758,11500000.0,1300.0,28000.0,107.0,0
759,11500000.0,54900.0,439600.0,513.0,1
760,11400000.0,5100.0,134800.0,204.0,1
761,11400000.0,0.0,144700.0,0.0,1
762,11400000.0,1100.0,275100.0,48.0,1
763,11400000.0,7300.0,1700000.0,144.0,1
764,11400000.0,11300.0,419200.0,916.0,1
765,11400000.0,4700.0,161000.0,497.0,1
766,11400000.0,273200.0,2246412.5,9200.0,1
767,11400000.0,867.0,184900.0,0.0,1
768,11400000.0,1200.0,51600.0,76.0,1
769,11400000.0,1700.0,76400.0,159.0,1
770,11400000.0,1800.0,48700.0,85.0,0
771,11400000.0,34800.0,1600000.0,1000.0,1
772,11400000.0,9600.0,234600.0,1600.0,1
773,11400000.0,0.0,0.0,0.0,0
774,11400000.0,377.0,29300.0,13.0,0
775,11400000.0,3000.0,836400.0,0.0,1
776,11400000.0,15300.0,532400.0,313.0,1
777,11400000.0,7300.0,84700.0,357.0,1
778,11400000.0,68200.0,753300.0,362.0,1
779,11400000.0,13800.0,121300.0,171.0,1
780,11400000.0,74800.0,328700.0,7100.0,1
781,11400000.0,0.0,0.0,0.0,0
782,11400000.0,80100.0,1700000.0,4900.0,1
783,11400000.0,1200.0,357600.0,0.0,1
784,11400000.0,1800.0,401600.0,0.0,1
785,11400000.0,594.0,13700.0,35.0,0
786,11400000.0,0.0,0.0,0.0,0
787,11400000.0,0.0,586900.0,0.0,1
788,11300000.0,25.0,3400.0,0.0,0
789,11300000.0,28900.0,312300.0,476.0,1
790,11300000.0,50.0,2600.0,9.0,0
791,11300000.0,62700.0,711100.0,289.0,1
792,11300000.0,1200.0,118300.0,0.0,1
793,11300000.0,15000.0,935200.0,915.0,1
794,11300000.0,1200.0,138200.0,53.0,1
795,11200000.0,8400.0,169300.0,343.0,1
796,11200000.0,2700.0,43600.0,132.0,0
797,11200000.0,156600.0,2246412.5,7400.0,1
798,11200000.0,12700.0,532500.0,688.0,1
799,11200000.0,220.0,85000.0,2.0,1
800,11200000.0,0.0,190400.0,0.0,1
801,11200000.0,6900.0,257600.0,241.0,1
802,11200000.0,27400.0,460500.0,2500.0,1
803,11200000.0,1300.0,91700.0,118.0,1
804,11200000.0,0.0,0.0,0.0,0
805,11200000.0,14000.0,1100000.0,331.0,1
806,11200000.0,45300.0,718900.0,123.0,1
807,11200000.0,14700.0,337500.0,2000.0,1
808,11200000.0,4600.0,179300.0,645.0,1
809,11200000.0,40700.0,528200.0,760.0,1
810,11200000.0,70500.0,2200000.0,9500.0,1
811,11200000.0,1600.0,75700.0,5.0,1
812,11200000.0,288500.0,2246412.5,7000.0,1
813,11200000.0,1100.0,35500.0,48.0,0
814,11200000.0,0.0,36300.0,0.0,0
815,11100000.0,2800.0,78900.0,104.0,1
816,11100000.0,2600.0,297300.0,0.0,1
817,11000000.0,75900.0,1600000.0,8800.0,1
818,11000000.0,1100.0,158700.0,0.0,1
819,11000000.0,140.0,55400.0,0.0,1
820,11000000.0,18400.0,278700.0,235.0,1
821,11000000.0,70800.0,588300.0,1200.0,1
822,11000000.0,16300.0,656900.0,407.0,1
823,11000000.0,14.0,75400.0,0.0,1
824,11000000.0,0.0,0.0,0.0,0
825,11000000.0,19200.0,308900.0,1500.0,1
826,11000000.0,20300.0,225200.0,592.0,1
827,11000000.0,58800.0,724200.0,3300.0,1
828,11000000.0,73000.0,1800000.0,3500.0,1
829,11000000.0,13000.0,253300.0,28.0,1
830,11000000.0,8900.0,190500.0,132.0,1
831,11000000.0,61.0,3500.0,2.0,0
832,11000000.0,62.0,17000.0,0.0,0
833,11000000.0,108200.0,2246412.5,5500.0,1
834,11000000.0,0.0,0.0,0.0,0
835,11000000.0,73900.0,2246412.5,5100.0,1
836,11000000.0,13700.0,377400.0,590.0,1
837,10900000.0,1300.0,28100.0,84.0,0
838,10900000.0,190500.0,1500000.0,5000.0,1
839,10900000.0,850.0,198000.0,0.0,1
840,10900000.0,37.0,5000.0,2.0,0
841,10900000.0,28200.0,454600.0,883.0,1
842,10900000.0,39300.0,1200000.0,861.0,1
843,10900000.0,112.0,7800.0,35.0,0
844,10900000.0,876.0,203400.0,0.0,1
845,10900000.0,18500.0,457900.0,409.0,1
846,10800000.0,14200.0,334600.0,544.0,1
847,10800000.0,11200.0,246500.0,818.0,1
848,10800000.0,11200.0,2000000.0,0.0,1
849,10800000.0,581.0,22200.0,9.0,0
850,10800000.0,69.0,8000.0,4.0,0
851,10800000.0,158.0,39200.0,0.0,0
852,10800000.0,6000.0,306600.0,264.0,1
853,10800000.0,164.0,12800.0,2.0,0
854,10800000.0,10600.0,1700000.0,0.0,1
855,10800000.0,2500.0,157800.0,46.0,1
856,10800000.0,174100.0,1500000.0,3600.0,1
857,10800000.0,278800.0,2246412.5,18100.0,1
858,10800000.0,10300.0,408600.0,650.0,1
859,10800000.0,1100.0,250700.0,0.0,1
860,10800000.0,75.0,11200.0,3.0,0
861,10700000.0,17400.0,893600.0,626.0,1
862,10700000.0,0.0,12800.0,0.0,0
863,10700000.0,417.0,14400.0,18.0,0
864,10700000.0,0.0,0.0,0.0,0
865,10700000.0,0.0,12200.0,0.0,0
866,10700000.0,4000.0,189100.0,392.0,1
867,10700000.0,75.0,10400.0,0.0,0
868,10700000.0,1300.0,178600.0,41.0,1
869,10700000.0,6100.0,119200.0,1200.0,1
870,10700000.0,0.0,268900.0,0.0,1
871,10700000.0,72400.0,2246412.5,6400.0,1
872,10600000.0,1200.0,168500.0,0.0,1
873,10600000.0,2000.0,49000.0,325.0,0
874,10600000.0,5200.0,562100.0,177.0,1
875,10600000.0,96500.0,876200.0,1700.0,1
876,10600000.0,7300.0,290200.0,240.0,1
877,10600000.0,120.0,8400.0,9.0,0
878,10600000.0,914.0,35500.0,38.0,0
879,10600000.0,2100.0,52900.0,71.0,1
880,10600000.0,6600.0,107500.0,321.0,1
881,10600000.0,20900.0,198600.0,56.0,1
882,10600000.0,105.0,5500.0,12.0,0
883,10600000.0,180300.0,2246412.5,5100.0,1
884,10600000.0,46800.0,577900.0,2300.0,1
885,10600000.0,123700.0,2000000.0,4400.0,1
886,10600000.0,4900.0,762100.0,0.0,1
887,10600000.0,405.0,5800.0,3.0,0
888,10600000.0,6100.0,182500.0,0.0,1
889,10600000.0,537.0,11100.0,25.0,0
890,10600000.0,26900.0,288700.0,528.0,1
891,10600000.0,2400.0,111500.0,202.0,1
892,10600000.0,6.0,716.0,0.0,0
893,10600000.0,0.0,1600000.0,6500.0,1
894,10600000.0,213.0,96700.0,0.0,1
895,10600000.0,527.0,16700.0,18.0,0
896,10600000.0,382.0,4900.0,17.0,0
897,10600000.0,9200.0,395900.0,433.0,1
898,10500000.0,70.0,7200.0,0.0,0
899,10500000.0,24000.0,779200.0,615.0,1
900,10500000.0,401.0,56600.0,11.0,1
901,10500000.0,9700.0,134300.0,249.0,1
902,10500000.0,2600.0,122800.0,302.0,1
903,10500000.0,7000.0,140400.0,521.0,1
904,10500000.0,1400.0,59000.0,0.0,1
905,10500000.0,22200.0,955600.0,673.0,1
906,10500000.0,70800.0,1000000.0,4200.0,1
907,10500000.0,10500.0,788200.0,250.0,1
908,10400000.0,0.0,104200.0,0.0,1
909,10400000.0,8500.0,117700.0,121.0,1
910,10400000.0,2000.0,31600.0,43.0,0
911,10400000.0,1500.0,54700.0,82.0,1
912,10400000.0,210.0,27100.0,0.0,0
913,10400000.0,836.0,56100.0,21.0,1
914,10400000.0,141500.0,1100000.0,3800.0,1
915,10400000.0,6300.0,134900.0,231.0,1
916,10400000.0,6700.0,74100.0,600.0,1
917,10400000.0,140.0,13300.0,4.0,0
918,10400000.0,79700.0,1000000.0,6500.0,1
919,10400000.0,116.0,11000.0,7.0,0
920,10400000.0,1300.0,57900.0,0.0,1
921,10400000.0,24900.0,146600.0,488.0,1
922,10400000.0,28000.0,573400.0,1100.0,1
923,10400000.0,10000.0,665100.0,620.0,1
924,10400000.0,58500.0,1400000.0,3200.0,1
925,10400000.0,29200.0,584600.0,662.0,1
926,10400000.0,517.0,34400.0,121.0,0
927,10400000.0,122.0,13300.0,4.0,0
928,10400000.0,43800.0,1700000.0,1800.0,1
929,10300000.0,1500.0,248000.0,20.0,1
930,10300000.0,3200.0,157600.0,0.0,1
931,10300000.0,558.0,74800.0,60.0,1
932,10300000.0,885.0,71500.0,23.0,1
933,10300000.0,27100.0,737500.0,1200.0,1
934,10300000.0,206.0,13400.0,13.0,0
935,10200000.0,61000.0,954200.0,2100.0,1
936,10200000.0,40900.0,1900000.0,1000.0,1
937,10200000.0,10400.0,92100.0,312.0,1
938,10200000.0,414.0,38200.0,12.0,0
939,10200000.0,46100.0,1300000.0,1200.0,1
940,10200000.0,1000.0,15200.0,36.0,0
941,10200000.0,47600.0,568800.0,8700.0,1
942,10200000.0,851.0,28400.0,1.0,0
943,10200000.0,40100.0,486500.0,464.0,1
944,10200000.0,38700.0,1100000.0,1900.0,1
945,10200000.0,17500.0,403700.0,778.0,1
946,10200000.0,123.0,21500.0,4.0,0
947,10200000.0,77100.0,1200000.0,1300.0,1
948,10200000.0,22900.0,210200.0,148.0,1
949,10200000.0,25900.0,2246412.5,752.0,1
950,10200000.0,2200.0,147500.0,120.0,1
951,10200000.0,148.0,19700.0,0.0,0
952,10200000.0,26500.0,656900.0,2600.0,1
953,10200000.0,998.0,33100.0,129.0,0
954,10200000.0,845.0,100000.0,0.0,1
955,10200000.0,13400.0,522200.0,208.0,1
956,10200000.0,0.0,0.0,0.0,0
957,10200000.0,9800.0,261500.0,439.0,1
958,10100000.0,68700.0,1600000.0,3700.0,1
959,10100000.0,504700.0,2246412.5,23600.0,1
960,10100000.0,173.0,8600.0,17.0,0
961,10100000.0,27.0,2600.0,2.0,0
962,10100000.0,29900.0,512200.0,340.0,1
963,10100000.0,0.0,21700.0,111.0,0
964,10000000.0,1700.0,229900.0,0.0,1
965,10000000.0,248.0,48000.0,0.0,0
966,10000000.0,576.0,110600.0,0.0,1
967,10000000.0,3700.0,112300.0,574.0,1
968,10000000.0,19500.0,387900.0,2000.0,1
969,10000000.0,503.0,46400.0,0.0,0
970,10000000.0,11000.0,150800.0,430.0,1
971,10000000.0,24200.0,770900.0,442.0,1
972,10000000.0,43600.0,389900.0,2300.0,1
973,10000000.0,682.0,70200.0,42.0,1
974,10000000.0,69300.0,1700000.0,2900.0,1
975,10000000.0,5700.0,737700.0,48.0,1
976,10000000.0,2200.0,125300.0,130.0,1
977,10000000.0,551.0,18300.0,38.0,0
978,10000000.0,73900.0,625800.0,3200.0,1
979,10000000.0,4100.0,662900.0,0.0,1
980,10000000.0,6100.0,152900.0,253.0,1
981,10000000.0,4500.0,78700.0,170.0,1
982,10000000.0,11.0,1400.0,0.0,0
983,9900000.0,10300.0,361700.0,522.0,1
984,9900000.0,13200.0,616600.0,625.0,1
985,9900000.0,1200.0,32500.0,156.0,0
986,9900000.0,509100.0,2246412.5,905.0,1
987,9900000.0,1700.0,45000.0,48.0,0
988,9900000.0,13800.0,197600.0,219.0,1
989,9900000.0,2900.0,302500.0,78.0,1
990,9900000.0,156.0,20100.0,4.0,0
991,9900000.0,638.0,6400.0,18.0,0
992,9900000.0,284.0,2900.0,14.0,0
993,9900000.0,15700.0,325100.0,184.0,1
994,9900000.0,5500.0,148900.0,1600.0,1
995,9900000.0,14800.0,430500.0,741.0,1
996,9900000.0,290.0,25200.0,17.0,0
997,9900000.0,154400.0,2246412.5,3600.0,1
998,9900000.0,1100.0,132600.0,53.0,1
999,9900000.0,1600.0,39400.0,161.0,0
